framework,name,summary,pattern
classiq,/classiq/open_library.functions.amplitude_amplification.amplitude_amplification,"Applies the Amplitude Amplification algorithm; Prepares a state using the given `space_transform` function, and applies `reps` repetititions of the grover operator, using the given `oracle` functions which marks the ""good"" states.",Amplitude Amplification
classiq,/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification,"Applies an exact version of the Amplitude Amplification algorithm, assuming knowledge of the amplitude of the marked state. The function should be applied on the zero state, and it takes care for preparing the initial state before amplification using the `space_transform`.",Amplitude Amplification
classiq,/classiq/open_library.functions.amplitude_estimation.amplitude_estimation,"Estimate the probability of a state being marked by the operand `oracle` as a ""good state. "".",Quantum Amplitude Estimation
classiq,/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1,Applies the quantum discrete cosine (DCT) and sine (DST) transform of type 1 to the qubit array `x`. Corresponds to the matrix (with $n\equiv$`x.,Basis Change
classiq,/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2,"Applies the quantum discrete cosine (DCT) and sine (DST) transform of type 2 to the qubit array `x` concatenated with `q`, with `q` being the MSB. Corresponds to the matrix (with $n\equiv$`x.",Basis Change
classiq,/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2,"Applies the quantum discrete cosine (DCT) transform of type 2, ${ m DCT}^{(2)}$, to the qubit array `x`.",Basis Change
classiq,/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2,"Applies the quantum discrete sine (DST) transform of type 2, ${ m DST}^{(2)}$, to the qubit array `x`.",Basis Change
classiq,/classiq/open_library.functions.grover.phase_oracle,Creates a phase oracle operator based on a predicate function.,Oracle
classiq,/classiq/open_library.functions.grover.reflect_about_zero,Reflects the state about the |0> state (i. e.,Amplitude Amplification
classiq,/classiq/open_library.functions.grover.grover_diffuser,"Reflects the given state about the A|0> state, where A is the `space_transform` parameter. It is defined as:.",Amplitude Amplification
classiq,/classiq/open_library.functions.grover.grover_operator,"Applies the grover operator, defined by:.",Amplitude Amplification
classiq,/classiq/open_library.functions.grover.grover_search,Applies Grover search algorithm.,Grover
classiq,/classiq/open_library.functions.hea.full_hea,Implements an ansatz on a qubit array `x` with the given 1-qubit and 2-qubit operations.,Variational Quantum Algorithm (VQA)
classiq,/classiq/open_library.functions.lcu.lcu,"Implements a general linear combination of unitaries (LCU) procedure. The algorithm prepares a superposition over the `unitaries` according to `magnitudes`, and then conditionally applies each unitary controlled by the `block`.",Linear Combination of Unitaries
classiq,/classiq/open_library.functions.lcu.lcu_pauli,"Applies a linear combination of unitaries (LCU) where each unitary is a Pauli term, represented as a tensor product of Pauli operators. The function prepares a superposition over the unitaries according to the given magnitudes and phases, and applies the corresponding Pauli operators conditionally.",Linear Combination of Unitaries
classiq,/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations,"Performs a rotation on a series of $m$ target qubits, where the rotation angle is a linear function of an $n$-qubit control register.",Data Encoding
classiq,/classiq/open_library.functions.lookup_table.span_lookup_table,Applies a classical function to quantum numbers.,Function Table
classiq,/classiq/open_library.functions.modular_exponentiation.qft_space_add_const,"Adds a constant to a quantum number (in the Fourier space) using the Quantum Fourier Transform (QFT) Adder algorithm. Assuming that the input `phi_b` has `n` qubits, the result will be $\phi_b+=value \mod 2^n$.",Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.cc_modular_add,"Adds a constant `a` to a quantum number `phi_b` modulo the constant `n`, controlled by 2 qubits. The quantum number `phi_b` and the constant `a` are assumed to be in the QFT space.",Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.c_modular_multiply,"Performs out-of-place multiplication of a quantum number `x` by a classical number `a` modulo classical number `n`, controlled by a quantum bit `ctrl` and adds the result to a quantum array `b`. Applies $b += xa \mod n$ if `ctrl=1`, and the identity otherwise.",Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.modular_multiply,"Performs out-of-place multiplication of a quantum number `x` by a classical number `a` modulo classical number `n`, and adds the result to a quantum array `b` (Applies $b += xa \mod n$).",Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.multiswap,"Swaps the qubit states between two arrays. Qubits of respective indices are swapped, and additional qubits in the longer array are left unchanged.",Circuit Construction Utility
classiq,/classiq/open_library.functions.modular_exponentiation.inplace_c_modular_multiply,"Performs multiplication of a quantum number `x` by a classical number `a` modulo classical number `n`, controlled by a quantum bit `ctrl`. Applies $x=xa \mod n$ if `ctrl=1`, and the identity otherwise.",Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.inplace_modular_multiply,Performs multiplication of a quantum number `x` by a classical number `a` modulo classical number `n` (Applies $x=xa \mod n$).,Quantum Arithmetic
classiq,/classiq/open_library.functions.modular_exponentiation.modular_exp,Raises a classical integer `a` to the power of a quantum number `power` modulo classical integer `n` times a quantum number `x`. Performs $x=(a^{power} \mod n)*x$ in-place.,Quantum Arithmetic
classiq,/classiq/open_library.functions.qaoa_penalty.qaoa_mixer_layer,Applies the mixer layer for the QAOA algorithm. The mixer layer is a sequence of `X` gates applied to each qubit in the target quantum array variable.,Quantum Approximate Optimization Algorithm (QAOA)
classiq,/classiq/open_library.functions.qaoa_penalty.qaoa_cost_layer,Applies the cost layer to the QAOA model.,Quantum Approximate Optimization Algorithm (QAOA)
classiq,/classiq/open_library.functions.qaoa_penalty.qaoa_layer,"Applies the QAOA layer, which concatenates the cost layer and the mixer layer.",Quantum Approximate Optimization Algorithm (QAOA)
classiq,/classiq/open_library.functions.qaoa_penalty.qaoa_init,Initializes the QAOA circuit by applying the Hadamard gate to all qubits.,Initialization
classiq,/classiq/open_library.functions.qaoa_penalty.qaoa_penalty,Applies the penalty layer to the QAOA model.,Quantum Approximate Optimization Algorithm (QAOA)
classiq,/classiq/open_library.functions.qft_functions.qft_no_swap,Applies the Quantum Fourier Transform (QFT) without the swap gates.,Basis Change
classiq,/classiq/open_library.functions.qft_functions.qft,Performs the Quantum Fourier Transform (QFT) on `target` in-place. Implements the following transformation:.,Basis Change
classiq,/classiq/open_library.functions.qpe.qpe_flexible,"Implements the Quantum Phase Estimation (QPE) algorithm, which estimates the phase (eigenvalue) associated with an eigenstate of a given unitary operator $U$. This is a flexible version that allows the user to provide a callable that generates the unitary operator $U^k$ for a given integer $k$, offering greater flexibility in handling different quantum circuits using some powering rule.",Quantum Phase Estimation (QPE)
classiq,/classiq/open_library.functions.qpe.qpe,"Implements the standard Quantum Phase Estimation (QPE) algorithm, which estimates the phase (eigenvalue) associated with an eigenstate of a given unitary operator $U$.",Quantum Phase Estimation (QPE)
classiq,/classiq/open_library.functions.qsvt.qsvt_step,"Applies a single QSVT step, composed of 2 projector-controlled-phase rotations, and applications of the block encoding unitary `u` and its inverse:.",Domain Specific Application
classiq,/classiq/open_library.functions.qsvt.qsvt,"Implements the Quantum Singular Value Transformation (QSVT) - an algorithmic framework, used to apply polynomial transformations of degree `d` on the singular values of a block encoded matrix, given as the unitary `u`. Given a unitary $U$, a list of phase angles $\phi_1, \phi_2,.",Domain Specific Application
classiq,/classiq/open_library.functions.qsvt.projector_controlled_phase,Assigns a phase to the entire subspace determined by the given projector. Corresponds to the operation:.,Phase Shift
classiq,/classiq/open_library.functions.qsvt.qsvt_inversion,"Implements matrix inversion on a given block-encoding of a square matrix, using the QSVT framework. Applies a polynomial approximation of the inverse of the singular values of the matrix encoded in `u`.",Domain Specific Application
classiq,/classiq/open_library.functions.qsvt.projector_controlled_double_phase,"Assigns 2 phases to the entire subspace determined by the given projector, each one is controlled differentely on a given `lcu` qvar. Used in the context of the `qsvt_lcu` function.",Phase Shift
classiq,/classiq/open_library.functions.qsvt.qsvt_lcu_step,"Applies a single QSVT-lcu step, composed of 2 double phase projector-controlled-phase rotations, and applications of the block encoding unitary `u` and its inverse:.",Domain Specific Application
classiq,/classiq/open_library.functions.qsvt.qsvt_lcu,"Implements the Quantum Singular Value Transformation (QSVT) for a linear combination of odd and even polynomials, so that it is possible to encode a polynomial of indefinite parity, such as approximation to exp(i*A) or exp(A). Should work for Hermitian block encodings.",Domain Specific Application
classiq,/classiq/open_library.functions.qsvt.gqsp,"Implements Generalized Quantum Signal Processing (GQSP), which realizes a (Laurent) polynomial transformation of degree d on the eigenvalues of the given signal unitary `u`. The protocol is according to https://arxiv.",Domain Specific Application
classiq,/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state,Initializes a quantum variable in a uniform superposition of the first `m` computational basis states:.,Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_uniform_interval_state,Initializes a quantum variable in a uniform superposition of the specified interval in the computational basis states:.,Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_ghz_state,Initializes a quantum variable in a Greenberger-Horne-Zeilinger (GHZ) state. i.,Creating Entanglement
classiq,/classiq/open_library.functions.state_preparation.prepare_exponential_state,"Prepares a quantum state with exponentially decreasing amplitudes. The state is prepared in the computational basis, with the amplitudes of the states decreasing exponentially with the index of the state:.",Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_bell_state,Initializes a quantum array of size 2 in one of the four Bell states.,Creating Entanglement
classiq,/classiq/open_library.functions.state_preparation.inplace_prepare_complex_amplitudes,"Prepares a quantum state with amplitudes and phases for each state according to the given parameters, in polar representation. Expects to act on an initialized zero state $|0\rangle$.",Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_complex_amplitudes,"Initializes and prepares a quantum state with amplitudes and phases for each state according to the given parameters, in polar representation.",Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_dicke_state_unary_input,Prepares a Dicke state with a variable number of excitations based on an unary-encoded input.,Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_dicke_state,Prepares a Dicke state with k excitations over the provided quantum register.,Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_basis_state,Initializes a quantum array in the specified basis state.,Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_linear_amplitudes,Initializes a quantum variable in a state with linear amplitudes: $$|\psi angle = rac{1}{Z}\sum_{x=0}^{2^n-1}{x|x angle}$$ Where $Z$ is a normalization constant,Initialization
classiq,/classiq/open_library.functions.swap_test.swap_test,Tests the overlap (in terms of fidelity) of two quantum states. The fidelity of `state1` and `state2` is calculated from the probability of measuring `test` qubit in the state 0 as follows:.,SWAP Test
classiq,/classiq/open_library.functions.utility_functions.apply_to_all,Applies the single-qubit operand `gate_operand` to each qubit in the qubit array `target`.,Circuit Construction Utility
classiq,/classiq/open_library.functions.utility_functions.hadamard_transform,Applies Hadamard transform to the target qubits.,Basis Change
classiq,/classiq/open_library.functions.utility_functions.switch,Implements a switch-case statement to select and execute a quantum function from a list.,Dynamic Circuit
classiq,/classiq/open_library.functions.utility_functions.modular_increment,"Adds $a$ to $x$ modulo the range of $x$, assumed that $x$ is a non-negative integer and $a$ is an integer. Mathematically it is described as:.",Quantum Arithmetic
classiq,/classiq/open_library.functions.variational.encode_in_angle,Creates an angle encoding of n data points on n qubits.,Data Encoding
classiq,/classiq/open_library.functions.variational.encode_on_bloch,Creates a dense angle encoding of n data points on n//2 qubits.,Data Encoding
classiq,/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter,Applies the Suzuki-Trotter decomposition to a Pauli operator.,Hamiltonian Simulation
classiq,/classiq/open_library.functions.state_preparation.inplace_prepare_sparse_amplitudes,"Prepares a quantum state with the given (complex) amplitudes. The input is given sparse format, as a list of non-zero states and their corresponding amplitudes.",Initialization
classiq,/classiq/open_library.functions.state_preparation.prepare_sparse_amplitudes,"Initializes and prepares a quantum state with the given (complex) amplitudes. The input is given sparse format, as a list of non-zero states and their corresponding amplitudes.",Initialization
classiq,/classiq/open_library.functions.modular_exponentiation.modular_add_qft_space,Adds a constant `a` to a quantum number `phi_b` modulo the constant `n`. The quantum number `phi_b` is assumed to be in the QFT space.,Quantum Arithmetic
pennylane,/pennylane/pennylane.templates.embeddings.amplitude.AmplitudeEmbedding,Encodes :math:`2^n` features into the amplitude vector of :math:`n` qubits.,Data Encoding
pennylane,/pennylane/pennylane.templates.embeddings.angle.AngleEmbedding,"Encodes :math:`N` features into the rotation angles of :math:`n` qubits, where :math:`N \leq n`.",Data Encoding
pennylane,/pennylane/pennylane.templates.embeddings.basis.BasisEmbedding,Encodes :math:`n` binary features into a basis state of :math:`n` qubits.,Data Encoding
pennylane,/pennylane/pennylane.templates.embeddings.displacement.DisplacementEmbedding,"Encodes :math:`N` features into the displacement amplitudes :math:`r` or phases :math:`\phi` of :math:`M` modes, where :math:`N\leq M`.",Data Encoding
pennylane,/pennylane/pennylane.templates.embeddings.iqp.IQPEmbedding,Encodes :math:`n` features into :math:`n` qubits using diagonal gates of an IQP circuit.,Data Encoding
pennylane,/pennylane/pennylane.templates.embeddings.qaoaembedding.QAOAEmbedding,"Encodes :math:`N` features into :math:`n>N` qubits, using a layered, trainable quantum circuit that is inspired by the QAOA ansatz proposed by `Killoran et al. (2020) <https://arxiv.org/abs/2001.03622>`_.",Quantum Approximate Optimization Algorithm (QAOA)
pennylane,/pennylane/pennylane.templates.embeddings.squeezing.SqueezingEmbedding,"Encodes :math:`N` features into the squeezing amplitudes :math:`r \geq 0` or phases :math:`\phi \in [0, 2\pi)` of :math:`M` modes, where :math:`N\leq M`.",Data Encoding
pennylane,/pennylane/pennylane.templates.layers.basic_entangler.BasicEntanglerLayers,"Layers consisting of one-parameter single-qubit rotations on each qubit, followed by a closed chain or *ring* of CNOT gates.",Variational Quantum Algorithm (VQA)
pennylane,/pennylane/pennylane.templates.layers.cv_neural_net.CVNeuralNetLayers,"A sequence of layers of a continuous-variable quantum neural network, as specified in `Killoran et al. (2019) <https://doi.org/10.1103/PhysRevResearch.1.033063>`_.",Quantum Neural Network (QNN)
pennylane,/pennylane/pennylane.templates.layers.gate_fabric.GateFabric,"Implements a local, expressive, and quantum-number-preserving ansatz proposed by `Anselmetti et al. (2021) <https://doi.org/10.1088/1367-2630/ac2cb3>`_.",Variational Quantum Algorithm (VQA)
pennylane,/pennylane/pennylane.templates.layers.particle_conserving_u1.ParticleConservingU1,"Implements the heuristic VQE ansatz for quantum chemistry simulations using the particle-conserving gate :math:`U_{1,\mathrm{ex}}` proposed by Barkoutsos *et al.* in `arXiv:1805.04340 <https://arxiv.org/abs/1805.04340>`_.",Variational Quantum Eigensolver (VQE)
pennylane,/pennylane/pennylane.templates.layers.particle_conserving_u2.ParticleConservingU2,"Implements the heuristic VQE ansatz for Quantum Chemistry simulations using the particle-conserving entangler :math:`U_\mathrm{ent}(\vec{\theta}, \vec{\phi})` proposed in `arXiv:1805.04340 <https://arxiv.org/abs/1805.04340>`__.",Variational Quantum Eigensolver (VQE)
pennylane,/pennylane/pennylane.templates.layers.random.RandomLayers,"Layers of randomly chosen single qubit rotations and 2-qubit entangling gates, acting on randomly chosen qubits.",Variational Quantum Algorithm (VQA)
pennylane,/pennylane/pennylane.templates.layers.simplified_two_design.SimplifiedTwoDesign,Layers consisting of a simplified 2-design architecture of Pauli-Y rotations and controlled-Z entanglers proposed in `Cerezo et al. (2021) <https://doi.org/10.1038/s41467-021-21728-w>`_.,Variational Quantum Algorithm (VQA)
pennylane,/pennylane/pennylane.templates.layers.strongly_entangling.StronglyEntanglingLayers,"Layers consisting of single qubit rotations and entanglers, inspired by the circuit-centric classifier design `arXiv:1804.00633 <https://arxiv.org/abs/1804.00633>`_.",Variational Quantum Algorithm (VQA)
pennylane,/pennylane/pennylane.templates.state_preparations.arbitrary_state_preparation.ArbitraryStatePreparation,Implements an arbitrary state preparation on the specified wires.,Initialization
pennylane,/pennylane/pennylane.templates.state_preparations.basis_qutrit.QutritBasisStatePreparation,Prepares a basis state on the given wires using a sequence of TShift gates.,Initialization
pennylane,/pennylane/pennylane.templates.state_preparations.cosine_window.CosineWindow,CosineWindow(wires) Prepares an initial state with a cosine wave function.,Initialization
pennylane,/pennylane/pennylane.templates.state_preparations.mottonen.MottonenStatePreparation,Prepares an arbitrary state on the given wires using a decomposition into gates developed by `Möttönen et al. (2004) <https://arxiv.org/abs/quant-ph/0407010>`_.,Schmidt Decomposition
