file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;/pennylane/pennylane.templates.subroutines.fable.FABLE;Linear Combination of Unitaries;title;BlockEncoding class 101: Block encoding, LCU, resource estimation In classical computer science, we often perform operations directly on matrices, suc...;0.7566;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;pattern:Linear Combination of Unitaries;Linear Combination of Unitaries;pattern_desc;!/usr/bin/env python coding: utf-8 BlockEncoding class 101: Block encoding, LCU, resource estimation In classical computer science, we often perform o...;0.7355;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Amplitude Amplification;Amplitude Amplification;keyword_comment;exact, problem, state, zero;0.2000;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Circuit Construction Utility;Circuit Construction Utility;keyword_comment;arbitrary, checking, pauli, unitary;0.1667;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Creating Entanglement;Creating Entanglement;keyword_comment;prepare, state, variable;0.1667;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Data Encoding;Data Encoding;keyword_comment;data, embedding, encodes, features, learning, pauli;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Domain Specific Application;Domain Specific Application;keyword_comment;encoding, learning, sampling;0.2308;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Dynamic Circuit;Dynamic Circuit;keyword_comment;control, mid-circuit measurement, state;0.6000;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;evolution, hamiltonian, pauli, suzuki, time, trotter;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Initialization;Initialization;keyword_comment;basis, prepare, prepares, state, superposition;0.2083;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_comment;block, controlled, encoding, lcu, phase, prep, qsp, quantum signal processing, u;0.3750;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Oracle;Oracle;keyword_comment;bit, flip, flips, linear, phase, problem, sign, solve;0.4211;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Quantum Amplitude Estimation;Quantum Amplitude Estimation;keyword_comment;estimation, maximum, problem;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Quantum Arithmetic;Quantum Arithmetic;keyword_comment;arithmetic, exponentiation, modular, number, pauli, place;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Quantum Logical Operators;Quantum Logical Operators;keyword_comment;implementing, inner, logic, number, product, random;0.2857;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_comment;controlled, estimation, hamiltonian, phase, scale, sequence, unitary;0.2917;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:SWAP Test;SWAP Test;keyword_comment;hilbert, learning, state;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_comment:Variational Quantum Algorithm (VQA);Variational Quantum Algorithm (VQA);keyword_comment;learning, real, time;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Oracle;Oracle;keyword_name;bit_length;1.0000;159
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Domain Specific Application;Domain Specific Application;keyword_name;BlockEncoding;1.0000;167
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_name;BlockEncoding;1.0000;167
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Creating Entanglement;Creating Entanglement;keyword_name;prepare;1.0000;342
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Initialization;Initialization;keyword_name;prepare;1.0000;342
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;caller:Linear Combination of Unitaries;Linear Combination of Unitaries;caller;operand_prep() calls prepare();1.0000;417
documentation/source/general/tutorial/BE_tutorial/BE_vol1.py;kw_name:Quantum Arithmetic;Quantum Arithmetic;keyword_name;run_arithmetic;1.0000;516
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Amplitude Amplification;Amplitude Amplification;keyword_comment;exact, problem, reflection, state, zero;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Basis Change;Basis Change;keyword_comment;basis, cosine, discrete, sine, transform;0.2083;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Circuit Construction Utility;Circuit Construction Utility;keyword_comment;arbitrary, diagonal, generalized, multi-control, unitary;0.2083;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Creating Entanglement;Creating Entanglement;keyword_comment;preparation, prepare, representing, state, variable;0.2778;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Data Encoding;Data Encoding;keyword_comment;angle, embedding, encodes, features, learning, machine;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Domain Specific Application;Domain Specific Application;keyword_comment;encoding, learning, machine;0.2308;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;approx, evolution, hamiltonian, qubitization, time;0.2083;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Initialization;Initialization;keyword_comment;amplitudes, basis, initial state, preparation, prepare, sparse, state, superposi;0.3750;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_comment;block, controlled, encoding, gqsp, lcu, phase, prep, projector, qsp, qsvt, quant;0.5417;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Oracle;Oracle;keyword_comment;bit, linear, oracle, phase, problem, solve;0.3158;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Amplitude Estimation;Quantum Amplitude Estimation;keyword_comment;estimation, iterative, problem;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Approximate Optimization Algorithm (QAOA);Quantum Approximate Optimization Algorithm (QAOA);keyword_comment;cost, custom, embedding, minimum;0.2500;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Arithmetic;Quantum Arithmetic;keyword_comment;modular, number, rotations;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Logical Operators;Quantum Logical Operators;keyword_comment;logic, number, product;0.1429;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Neural Network (QNN);Quantum Neural Network (QNN);keyword_comment;dimension, learning, machine;0.1250;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_comment;controlled, estimation, hamiltonian, iterative, phase, qpe, quantum phase estima;0.4167;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:SWAP Test;SWAP Test;keyword_comment;hilbert, learning, machine, state;0.1667;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_comment:Variational Quantum Algorithm (VQA);Variational Quantum Algorithm (VQA);keyword_comment;learning, machine, real, time;0.1667;0
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;/pennylane/pennylane.templates.subroutines.qubitization.Qubitization;Hamiltonian Simulation;name;qubitization;1.0000;63
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Hamiltonian Simulation;Hamiltonian Simulation;keyword_name;qubitization;1.0000;63
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_name;operand_prep;1.0000;139
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Creating Entanglement;Creating Entanglement;keyword_name;cycle_graph;1.0000;199
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;caller:Linear Combination of Unitaries;Linear Combination of Unitaries;caller;operand_prep() calls QuantumVariable();1.0000;208
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Amplitude Amplification;Amplitude Amplification;keyword_name;ground_state_energy;1.0000;227
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Dynamic Circuit;Dynamic Circuit;keyword_name;ground_state_energy;1.0000;227
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:SWAP Test;SWAP Test;keyword_name;ground_state_energy;1.0000;227
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Initialization;Initialization;keyword_name;prepare;1.0000;308
documentation/source/general/tutorial/BE_tutorial/BE_vol2.py;kw_name:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_name;create_ising_hamiltonian;1.0000;663
documentation/source/general/tutorial/BigInteger.py;kw_comment:Quantum Arithmetic;Quantum Arithmetic;keyword_comment;arithmetic, number, qft;0.1250;0
documentation/source/general/tutorial/BigInteger.py;kw_comment:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_comment;estimation, qpe, scale, sequence;0.1667;0
documentation/source/general/tutorial/BigInteger.py;kw_name:Quantum Logical Operators;Quantum Logical Operators;keyword_name;xor_bi;1.0000;137
documentation/source/general/tutorial/BigInteger.py;kw_name:Dynamic Circuit;Dynamic Circuit;keyword_name;control;1.0000;158
documentation/source/general/tutorial/BigInteger.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;QFT;1.0000;161
documentation/source/general/tutorial/BigInteger.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;QFT;1.0000;161
documentation/source/general/tutorial/BigInteger.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;QFT;1.0000;161
documentation/source/general/tutorial/BigInteger.py;kw_name:Basis Change;Basis Change;keyword_name;QFT;1.0000;161
documentation/source/general/tutorial/BigInteger.py;kw_name:Quantum Arithmetic;Quantum Arithmetic;keyword_name;QFT;1.0000;161
documentation/source/general/tutorial/BigInteger.py;caller:Oracle;Oracle;caller;estimate_shor_resources() calls shor_ops_kernel();1.0000;224
documentation/source/general/tutorial/BigInteger.py;caller:Quantum Arithmetic;Quantum Arithmetic;caller;estimate_shor_resources() calls shor_ops_kernel();1.0000;224
documentation/source/general/tutorial/BigInteger.py;caller:Quantum Logical Operators;Quantum Logical Operators;caller;estimate_shor_resources() calls shor_ops_kernel();1.0000;224
documentation/source/general/tutorial/BigInteger.py;caller:Dynamic Circuit;Dynamic Circuit;caller;shor_ops_kernel() calls control();1.0000;254
documentation/source/general/tutorial/BigInteger.py;caller:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);caller;shor_ops_kernel() calls control();1.0000;254
documentation/source/general/tutorial/BigInteger.py;caller:SWAP Test;SWAP Test;caller;shor_ops_kernel() calls control();1.0000;254
documentation/source/general/tutorial/BigInteger.py;kw_name:SWAP Test;SWAP Test;keyword_name;shor_ops_kernel;1.0000;292
documentation/source/general/tutorial/BigInteger.py;kw_name:Hamiltonian Simulation;Hamiltonian Simulation;keyword_name;time;1.0000;300
documentation/source/general/tutorial/BigInteger.py;kw_name:Variational Quantum Algorithm (VQA);Variational Quantum Algorithm (VQA);keyword_name;time;1.0000;300
documentation/source/general/tutorial/CD.py;kw_comment:Amplitude Amplification;Amplitude Amplification;keyword_comment;exact, problem, state;0.1500;0
documentation/source/general/tutorial/CD.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;evolution, hamiltonian, pauli, quantum simulation, time;0.2083;0
documentation/source/general/tutorial/CD.py;kw_comment:Initialization;Initialization;keyword_comment;basis, prepare, state, uniform;0.1667;0
documentation/source/general/tutorial/CD.py;kw_comment:Oracle;Oracle;keyword_comment;phase, problem, solve;0.1579;0
documentation/source/general/tutorial/CD.py;kw_comment:Quantum Approximate Optimization Algorithm (QAOA);Quantum Approximate Optimization Algorithm (QAOA);keyword_comment;cost, local, minimum;0.1875;0
documentation/source/general/tutorial/CD.py;kw_comment:Quantum Logical Operators;Quantum Logical Operators;keyword_comment;number, random, vectors;0.1429;0
documentation/source/general/tutorial/CD.py;kw_comment:Variational Quantum Algorithm (VQA);Variational Quantum Algorithm (VQA);keyword_comment;imaginary, local, real, time;0.1667;0
documentation/source/general/tutorial/CD.py;kw_name:Amplitude Amplification;Amplitude Amplification;keyword_name;DCQOProblem;1.0000;191
documentation/source/general/tutorial/CD.py;kw_name:Oracle;Oracle;keyword_name;DCQOProblem;1.0000;191
documentation/source/general/tutorial/CD.py;kw_name:Quantum Amplitude Estimation;Quantum Amplitude Estimation;keyword_name;DCQOProblem;1.0000;191
documentation/source/general/tutorial/CD.py;kw_name:Creating Entanglement;Creating Entanglement;keyword_name;QuantumVariable;1.0000;209
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Data Encoding;Data Encoding;keyword_comment;angle, feature, pauli;0.1250;0
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Dynamic Circuit;Dynamic Circuit;keyword_comment;classically controlled, control, mid-circuit measurement, state;0.8000;0
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;approx, hamiltonian, pauli, time;0.1667;0
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Quantum Arithmetic;Quantum Arithmetic;keyword_comment;adder, adders, arithmetic, modular, pauli, place, qft, rotations;0.3333;0
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Quantum Logical Operators;Quantum Logical Operators;keyword_comment;implementing, logical, temporary, toffoli;0.1905;0
documentation/source/general/tutorial/FT_compilation.py;kw_comment:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_comment;controlled, hamiltonian, phase, scale;0.1667;0
documentation/source/general/tutorial/FT_compilation.py;kw_name:Creating Entanglement;Creating Entanglement;keyword_name;QuantumVariable;1.0000;27
documentation/source/general/tutorial/FT_compilation.py;kw_name:SWAP Test;SWAP Test;keyword_name;uncompute;1.0000;153
documentation/source/general/tutorial/FT_compilation.py;kw_name:Dynamic Circuit;Dynamic Circuit;keyword_name;control;1.0000;206
documentation/source/general/tutorial/FT_compilation.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;QFT;1.0000;281
documentation/source/general/tutorial/FT_compilation.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;QFT;1.0000;281
documentation/source/general/tutorial/FT_compilation.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;QFT;1.0000;281
documentation/source/general/tutorial/FT_compilation.py;kw_name:Basis Change;Basis Change;keyword_name;QFT;1.0000;281
documentation/source/general/tutorial/FT_compilation.py;kw_name:Quantum Arithmetic;Quantum Arithmetic;keyword_name;QFT;1.0000;281
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Amplitude Amplification;Amplitude Amplification;keyword_comment;amplitude, exact, reflection, state, zero;0.2500;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Circuit Construction Utility;Circuit Construction Utility;keyword_comment;arbitrary, generalized, pauli, unitary;0.1667;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Creating Entanglement;Creating Entanglement;keyword_comment;graph, preparation, prepare, state, variable;0.2778;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Data Encoding;Data Encoding;keyword_comment;amplitude, embedding, encodes, features, pauli;0.2083;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;approx, hamiltonian, pauli, qubitization;0.1667;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Initialization;Initialization;keyword_comment;basis, initial state, preparation, prepare, prepares, state;0.2500;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_comment;block, encoding, gqsp, lcu, phase, prep, qsp, quantum signal processing, unitary;0.3750;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Quantum Amplitude Estimation;Quantum Amplitude Estimation;keyword_comment;amplitude, estimation, maximum;0.1250;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:Quantum Phase Estimation (QPE);Quantum Phase Estimation (QPE);keyword_comment;estimation, hamiltonian, phase, quantum phase estimation, scale, sequence, unita;0.2917;0
documentation/source/general/tutorial/GQSP_filtering.py;kw_comment:SWAP Test;SWAP Test;keyword_comment;fidelities, fidelity, hilbert, state;0.1667;0
documentation/source/general/tutorial/GQSP_filtering.py;caller:Creating Entanglement;Creating Entanglement;caller;generate_1D_chain_graph() calls Graph();1.0000;65
documentation/source/general/tutorial/GQSP_filtering.py;kw_name:Creating Entanglement;Creating Entanglement;keyword_name;generate_1D_chain_graph;1.0000;73
documentation/source/general/tutorial/GQSP_filtering.py;caller:Linear Combination of Unitaries;Linear Combination of Unitaries;caller;psi_prep() calls QuantumVariable();1.0000;88
documentation/source/general/tutorial/GQSP_filtering.py;kw_name:Oracle;Oracle;keyword_name;bit_length;1.0000;340
documentation/source/general/tutorial/GQSP_filtering.py;/pennylane/pennylane.templates.subroutines.reflection.Reflection;Amplitude Amplification;name;reflection;1.0000;369
documentation/source/general/tutorial/GQSP_filtering.py;kw_name:Amplitude Amplification;Amplitude Amplification;keyword_name;reflection;1.0000;369
documentation/source/general/tutorial/GQSP_filtering.py;kw_name:Linear Combination of Unitaries;Linear Combination of Unitaries;keyword_name;psi_prep;1.0000;376
documentation/source/general/tutorial/GQSP_filtering.py;/classiq/open_library.functions.qsvt.gqsp;Linear Combination of Unitaries;name;GQSP;1.0000;379
documentation/source/general/tutorial/GQSP_filtering.py;/pennylane/pennylane.templates.subroutines.gqsp.GQSP;Linear Combination of Unitaries;name;GQSP;1.0000;379
documentation/source/general/tutorial/H2.py;pattern:Hamiltonian Simulation;Hamiltonian Simulation;pattern_desc;!/usr/bin/env python coding: utf-8 Simulating the dynamics of the \$H_2\$ molecule $$ \def\CC{\bf C} \def\QQ{\bf Q} \def\RR{\bf R} \def\ZZ{\bf Z} \def...;0.6599;0
documentation/source/general/tutorial/H2.py;kw_comment:Amplitude Amplification;Amplitude Amplification;keyword_comment;amplitude, exact, state;0.1500;0
documentation/source/general/tutorial/H2.py;kw_comment:Creating Entanglement;Creating Entanglement;keyword_comment;initializes, representing, state;0.1667;0
documentation/source/general/tutorial/H2.py;kw_comment:Data Encoding;Data Encoding;keyword_comment;amplitude, data, embedding, pauli;0.1667;0
documentation/source/general/tutorial/H2.py;kw_comment:Function Table;Function Table;keyword_comment;classical, numbers, span;0.5000;0
documentation/source/general/tutorial/H2.py;kw_comment:Hamiltonian Simulation;Hamiltonian Simulation;keyword_comment;hamiltonian, pauli, time;0.1250;0
documentation/source/general/tutorial/H2.py;kw_comment:Initialization;Initialization;keyword_comment;basis, initializes, state, superposition;0.1667;0
documentation/source/general/tutorial/H2.py;kw_comment:Variational Quantum Algorithm (VQA);Variational Quantum Algorithm (VQA);keyword_comment;principle, real, time;0.1250;0
documentation/source/general/tutorial/H2.py;kw_comment:Variational Quantum Eigensolver (VQE);Variational Quantum Eigensolver (VQE);keyword_comment;fermionic, particle, second quantization;0.1250;0
documentation/source/general/tutorial/H2.py;caller:Amplitude Amplification;Amplitude Amplification;caller;state_prep() calls QuantumVariable();1.0000;225
